"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2008",3.65568560005448,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2009",0.945139474176538,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2010",-0.50590881390957,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2011",-3.8713780553839,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2012",-4.32545925621555,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2013",-3.00649332662268,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2014",-1.29625645718456,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2015",-2.4250643889345,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2016",3.38325078608576,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2017",-1.84378500676899,
"SVN","VAACTY","FINANCEINS","AGRWTH","A","2018",1.7781036645554,
"SVN","VAACTY","FINANCEINS","PC_VA","A","1995",5.3964986275103,
"SVN","VAACTY","FINANCEINS","PC_VA","A","1996",5.44058371670063,
"SVN","VAACTY","FINANCEINS","PC_VA","A","1997",4.41936309899436,
"SVN","VAACTY","FINANCEINS","PC_VA","A","1998",4.12791678910471,
"SVN","VAACTY","FINANCEINS","PC_VA","A","1999",4.49010655080583,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2000",4.73517210170614,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2001",4.30465455689863,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2002",4.28290632247815,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2003",4.5587287677182,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2004",4.50195306567073,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2005",4.5325134321032,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2006",4.84921307005571,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2007",4.63472270473771,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2008",4.82259892104657,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2009",5.28817815104966,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2010",5.37447103610497,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2011",5.13711057130289,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2012",4.32329251199453,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2013",3.99494221499381,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2014",3.99180852640871,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2015",4.08956080465257,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2016",3.90775984135442,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2017",3.77203106704554,
"SVN","VAACTY","FINANCEINS","PC_VA","A","2018",3.69286707041933,
"EA","VAACTY","FINANCEINS","AGRWTH","A","1996",2.72322289164608,
"EA","VAACTY","FINANCEINS","AGRWTH","A","1997",2.74424735756571,
"EA","VAACTY","FINANCEINS","AGRWTH","A","1998",3.72676214356894,
"EA","VAACTY","FINANCEINS","AGRWTH","A","1999",5.26529093133131,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2000",2.31777066281519,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2001",2.1513346567919,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2002",-0.383644267528791,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2003",-3.81506346866417,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2004",2.04844883260718,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2005",2.47064840343448,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2006",3.4067808044945,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2007",5.56259446484013,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2008",0.866790027005566,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2009",-1.1137082398366,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2010",2.05917385576445,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2011",1.37362473323773,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2012",-1.18961854476186,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2013",-0.250395756766349,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2014",-2.09113757042177,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2015",-0.175999820338959,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2016",-0.764258153761146,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2017",1.28815607501065,
"EA","VAACTY","FINANCEINS","AGRWTH","A","2018",0.676270193754209,
"EA","VAACTY","FINANCEINS","PC_VA","A","1995",4.86196881290542,
"EA","VAACTY","FINANCEINS","PC_VA","A","1996",4.87186939308413,
"EA","VAACTY","FINANCEINS","PC_VA","A","1997",4.75036453602307,
"EA","VAACTY","FINANCEINS","PC_VA","A","1998",4.67947174188134,
"EA","VAACTY","FINANCEINS","PC_VA","A","1999",4.99181628300262,
"EA","VAACTY","FINANCEINS","PC_VA","A","2000",4.85504460977292,
"EA","VAACTY","FINANCEINS","PC_VA","A","2001",4.7949592265256,
"EA","VAACTY","FINANCEINS","PC_VA","A","2002",4.82585742987242,
"EA","VAACTY","FINANCEINS","PC_VA","A","2003",5.00262406266137,
"EA","VAACTY","FINANCEINS","PC_VA","A","2004",5.16442300084315,
"EA","VAACTY","FINANCEINS","PC_VA","A","2005",5.17562937169055,
"EA","VAACTY","FINANCEINS","PC_VA","A","2006",5.14355209686539,
"EA","VAACTY","FINANCEINS","PC_VA","A","2007",5.10619510601795,
"EA","VAACTY","FINANCEINS","PC_VA","A","2008",4.84929364416301,
"EA","VAACTY","FINANCEINS","PC_VA","A","2009",5.28009419032286,
"EA","VAACTY","FINANCEINS","PC_VA","A","2010",5.35602731562585,
"EA","VAACTY","FINANCEINS","PC_VA","A","2011",5.18908788584818,
"EA","VAACTY","FINANCEINS","PC_VA","A","2012",5.19674310473731,
"EA","VAACTY","FINANCEINS","PC_VA","A","2013",5.11991823783322,
"EA","VAACTY","FINANCEINS","PC_VA","A","2014",5.16677225176756,
"EA","VAACTY","FINANCEINS","PC_VA","A","2015",5.06143054212118,
"EA","VAACTY","FINANCEINS","PC_VA","A","2016",4.88559434938003,
"EA","VAACTY","FINANCEINS","PC_VA","A","2017",4.65262566293485,
"EA","VAACTY","FINANCEINS","PC_VA","A","2018",4.52493853945823,
"EU","VAACTY","FINANCEINS","AGRWTH","A","1996",3.07483852660464,
"EU","VAACTY","FINANCEINS","AGRWTH","A","1997",3.90591654567308,
"EU","VAACTY","FINANCEINS","AGRWTH","A","1998",7.87028229754134,
"EU","VAACTY","FINANCEINS","AGRWTH","A","1999",4.40578474158022,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2000",3.29697041053936,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2001",2.34364122069129,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2002",0.696708969006534,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2003",-1.07120451336379,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2004",2.79738888211616,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2005",3.83570821679588,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2006",4.56874954212146,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2007",5.95740695515407,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2008",1.47705571135126,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2009",-0.86165066589139,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2010",-0.381017009467853,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2011",1.22091057831996,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2012",-0.641312246414133,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2013",-0.044890223853841,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2014",-1.66787198340849,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2015",-0.366718268854135,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2016",0.810319363668895,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2017",0.757861419254919,
"EU","VAACTY","FINANCEINS","AGRWTH","A","2018",0.564407986713379,
"EU","VAACTY","FINANCEINS","PC_VA","A","1995",5.00941455137409,
"EU","VAACTY","FINANCEINS","PC_VA","A","1996",4.98311168802405,
"EU","VAACTY","FINANCEINS","PC_VA","A","1997",4.92264920116988,
"EU","VAACTY","FINANCEINS","PC_VA","A","1998",4.82831419354936,
"EU","VAACTY","FINANCEINS","PC_VA","A","1999",4.98696991695723,
"EU","VAACTY","FINANCEINS","PC_VA","A","2000",4.84415315658693,
"EU","VAACTY","FINANCEINS","PC_VA","A","2001",4.78592900615852,
"EU","VAACTY","FINANCEINS","PC_VA","A","2002",4.81775491995414,
"EU","VAACTY","FINANCEINS","PC_VA","A","2003",5.04864200422784,
"EU","VAACTY","FINANCEINS","PC_VA","A","2004",5.32457168967636,
"EU","VAACTY","FINANCEINS","PC_VA","A","2005",5.49954901762373,
"EU","VAACTY","FINANCEINS","PC_VA","A","2006",5.48495817978276,
"EU","VAACTY","FINANCEINS","PC_VA","A","2007",5.6240920839507,
"EU","VAACTY","FINANCEINS","PC_VA","A","2008",5.2261979501261,
"EU","VAACTY","FINANCEINS","PC_VA","A","2009",5.75943236565889,
"EU","VAACTY","FINANCEINS","PC_VA","A","2010",5.70440618135932,
"EU","VAACTY","FINANCEINS","PC_VA","A","2011",5.55309237322835,
"EU","VAACTY","FINANCEINS","PC_VA","A","2012",5.54269000615971,
"EU","VAACTY","FINANCEINS","PC_VA","A","2013",5.49331815532604,
"EU","VAACTY","FINANCEINS","PC_VA","A","2014",5.53068566684678,
"EU","VAACTY","FINANCEINS","PC_VA","A","2015",5.35955978920879,
"EU","VAACTY","FINANCEINS","PC_VA","A","2016",5.24598158965964,
"EU","VAACTY","FINANCEINS","PC_VA","A","2017",4.99475257873939,
"EU","VAACTY","FINANCEINS","PC_VA","A","2018",4.83782959674638,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","1996",-8.99234767487044,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","1997",8.54076128312223,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","1998",-4.64710945624359,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","1999",-4.93138822683651,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2000",13.4721682173524,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2001",8.85830312094735,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2002",7.37954243080375,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2003",-2.36011706647102,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2004",3.15233347985834,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2005",8.2899821342137,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2006",-4.12140579824208,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2007",8.22387118857226,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2008",-6.5799886941775,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2009",12.7265513337633,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2010",-3.94467373238948,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2011",-1.72291341857826,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2012",7.39640796489733,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2013",4.51216913060787,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2014",0.152111931808708,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2015",12.5295341764047,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2016",-9.75185355888997,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2017",1.87093959325317,
"LVA","VAACTY","AGRFORTFISH","AGRWTH","A","2018",3.37050556964626,
"LVA","VAACTY","CONSTR","AGRWTH","A","1996",6.12063556234971,
"LVA","VAACTY","CONSTR","AGRWTH","A","1997",10.3610020913279,
"LVA","VAACTY","CONSTR","AGRWTH","A","1998",14.7605914376739,
"LVA","VAACTY","CONSTR","AGRWTH","A","1999",10.1868548322662,
"LVA","VAACTY","CONSTR","AGRWTH","A","2000",8.99227385309231,
"LVA","VAACTY","CONSTR","AGRWTH","A","2001",0.812971009860796,
"LVA","VAACTY","CONSTR","AGRWTH","A","2002",14.6261078179044,
"LVA","VAACTY","CONSTR","AGRWTH","A","2003",11.3020046645308,
"LVA","VAACTY","CONSTR","AGRWTH","A","2004",14.7546886204284,
"LVA","VAACTY","CONSTR","AGRWTH","A","2005",14.6239476766025,
"LVA","VAACTY","CONSTR","AGRWTH","A","2006",32.9233763389787,
"LVA","VAACTY","CONSTR","AGRWTH","A","2007",17.9852563604279,
"LVA","VAACTY","CONSTR","AGRWTH","A","2008",-3.00427306513634,
"LVA","VAACTY","CONSTR","AGRWTH","A","2009",-38.1132086948544,
"LVA","VAACTY","CONSTR","AGRWTH","A","2010",-34.2407498718161,
"LVA","VAACTY","CONSTR","AGRWTH","A","2011",29.8009854818299,
"LVA","VAACTY","CONSTR","AGRWTH","A","2012",8.74078196744121,
"LVA","VAACTY","CONSTR","AGRWTH","A","2013",3.67294856001214,
"LVA","VAACTY","CONSTR","AGRWTH","A","2014",5.43203844654442,
"LVA","VAACTY","CONSTR","AGRWTH","A","2015",-1.76152450706136,
"LVA","VAACTY","CONSTR","AGRWTH","A","2016",-14.7096046757789,
"LVA","VAACTY","CONSTR","AGRWTH","A","2017",19.3517460403109,
"LVA","VAACTY","CONSTR","AGRWTH","A","2018",21.8522564066545,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","1996",2.77801042921398,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","1997",13.9904216328661,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","1998",4.84297316560119,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","1999",-3.19717599179775,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2000",0.537128322953207,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2001",6.13089634609023,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2002",9.96513596732687,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2003",5.23963114358949,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2004",5.22425882608368,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2005",4.00572607994827,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2006",6.79391837782973,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2007",0.143288131311563,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2008",-5.79232567653588,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2009",-15.1887736337416,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2010",8.19863463917312,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2011",2.24885220281048,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2012",1.54285198712786,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2013",-2.31212236892335,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2014",-2.05516601076262,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2015",3.85933763864545,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2016",4.60047495995361,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2017",7.80306723992731,
"LVA","VAACTY","INDUSENRG","AGRWTH","A","2018",1.7275168333185,
"LVA","VAACTY","MFG","AGRWTH","A","1996",3.73608845069848,
"LVA","VAACTY","MFG","AGRWTH","A","1997",16.5381777293651,
"LVA","VAACTY","MFG","AGRWTH","A","1998",4.91292182261138,
"LVA","VAACTY","MFG","AGRWTH","A","1999",-4.03075154476218,
"LVA","VAACTY","MFG","AGRWTH","A","2000",6.71546005839635,
"LVA","VAACTY","MFG","AGRWTH","A","2001",7.14292930313378,
"LVA","VAACTY","MFG","AGRWTH","A","2002",11.4163991205945,
"LVA","VAACTY","MFG","AGRWTH","A","2003",3.24327043599356,
"LVA","VAACTY","MFG","AGRWTH","A","2004",6.35103584294842,
"LVA","VAACTY","MFG","AGRWTH","A","2005",5.11739714636342,
"LVA","VAACTY","MFG","AGRWTH","A","2006",7.39466654283361,
"LVA","VAACTY","MFG","AGRWTH","A","2007",-0.576494689262194,
"LVA","VAACTY","MFG","AGRWTH","A","2008",-7.50633666660054,
"LVA","VAACTY","MFG","AGRWTH","A","2009",-22.0945666143671,
"LVA","VAACTY","MFG","AGRWTH","A","2010",14.1671135968607,
"LVA","VAACTY","MFG","AGRWTH","A","2011",5.11973422382943,
"LVA","VAACTY","MFG","AGRWTH","A","2012",4.32551924450426,
"LVA","VAACTY","MFG","AGRWTH","A","2013",-1.95107182092425,
"LVA","VAACTY","MFG","AGRWTH","A","2014",0.401946941278657,
"LVA","VAACTY","MFG","AGRWTH","A","2015",0.396257099337896,
"LVA","VAACTY","MFG","AGRWTH","A","2016",2.7988340188229,
"LVA","VAACTY","MFG","AGRWTH","A","2017",8.04786331900902,
"LVA","VAACTY","MFG","AGRWTH","A","2018",2.73358759248224,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","1996",14.7614513910928,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","1997",-9.63982399862345,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","1998",4.38623635145658,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","1999",0.267120119357087,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2000",9.26419274979045,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2001",-0.513212394406401,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2002",4.68338578605863,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2003",6.35990144379698,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2004",14.1525717184786,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2005",14.7268939180164,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2006",12.5439910798286,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2007",22.6991183482279,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2008",-15.2692513210236,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2009",-27.471235775548,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2010",7.38185006364288,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2011",15.3486792384928,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2012",9.74648568436776,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2013",0.953956369244546,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2014",-2.0378997611685,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2015",-0.807755603624839,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2016",3.82787425648605,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2017",6.064977792974,
"LVA","VAACTY","OTHSERVACT","AGRWTH","A","2018",2.28582142698546,
"LVA","VAACTY","TOT","AGRWTH","A","1996",2.13372407320573,
"LVA","VAACTY","TOT","AGRWTH","A","1997",9.31124526632541,
"LVA","VAACTY","TOT","AGRWTH","A","1998",6.86363896913588,
"LVA","VAACTY","TOT","AGRWTH","A","1999",2.94446902915855,
"LVA","VAACTY","TOT","AGRWTH","A","2000",5.15779341324227,
"LVA","VAACTY","TOT","AGRWTH","A","2001",6.57571167558418,
"LVA","VAACTY","TOT","AGRWTH","A","2002",7.26635261645009,
"LVA","VAACTY","TOT","AGRWTH","A","2003",8.36425788768612,
"LVA","VAACTY","TOT","AGRWTH","A","2004",8.31268619545706,
"LVA","VAACTY","TOT","AGRWTH","A","2005",10.8616055144419,
"LVA","VAACTY","TOT","AGRWTH","A","2006",11.3100135267501,
"LVA","VAACTY","TOT","AGRWTH","A","2007",9.05943600945771,
"LVA","VAACTY","TOT","AGRWTH","A","2008",-2.03278473420293,
"LVA","VAACTY","TOT","AGRWTH","A","2009",-12.0110286820493,
"LVA","VAACTY","TOT","AGRWTH","A","2010",-4.58381345659912,
"LVA","VAACTY","TOT","AGRWTH","A","2011",6.40021265919181,
"LVA","VAACTY","TOT","AGRWTH","A","2012",3.2496052250272,
"LVA","VAACTY","TOT","AGRWTH","A","2013",1.83134754258752,
"LVA","VAACTY","TOT","AGRWTH","A","2014",1.57496385680349,
"LVA","VAACTY","TOT","AGRWTH","A","2015",2.48990338083738,
"LVA","VAACTY","TOT","AGRWTH","A","2016",1.43921879010659,
"LVA","VAACTY","TOT","AGRWTH","A","2017",4.86284514973256,
"LVA","VAACTY","TOT","AGRWTH","A","2018",4.24849006542396,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1996",6.75700943415055,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1997",8.15302499332131,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1998",10.0579083837511,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1999",5.10055579826924,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2000",2.17842021766505,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2001",10.2530637568562,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2002",10.2069961746761,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2003",13.4582289483345,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2004",10.593862345705,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2005",18.2210751281014,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2006",12.5543335750531,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2007",9.19199831684102,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2008",-2.50726472077845,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2009",-18.5650322352532,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2010",-2.90137821975972,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2011",8.45229109527988,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2012",2.67535362914337,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2013",2.22114320261161,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2014",3.61158703233521,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2015",1.46578148768164,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2016",3.83215727458225,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2017",6.0490526775563,
"LVA","VAACTY","WHLEHTELTRANSP","AGRWTH","A","2018",3.48793474109368,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","1996",14.0001061552343,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","1997",21.7757705559177,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","1998",32.557191104314,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","1999",-9.5086096662853,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2000",0.658195301792374,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2001",11.3172296958534,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2002",8.67986251037098,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2003",1.03824492983122,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2004",15.1886983891232,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2005",23.3024228612552,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2006",33.2616936354158,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2007",23.337568633534,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2008",19.2007930665858,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2009",-3.14087465981487,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2010",-13.705529275509,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2011",-8.36605092620953,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2012",4.0817773528107,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2013",0.019463507869073,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2014",11.5536251512993,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2015",4.7570535922994,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2016",3.23567417788465,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2017",-18.8849190667065,
"LVA","VAACTY","FINANCEINS","AGRWTH","A","2018",-7.31530771938267,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","1995",8.89591929722293,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","1996",7.66130146690023,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","1997",5.73225756633456,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","1998",4.46673157149643,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","1999",4.33292528846877,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2000",5.11820928425733,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2001",5.01533362653793,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2002",5.12310871889917,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2003",4.5281974704412,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2004",4.78096258545896,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2005",4.2846539139127,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2006",3.72430528803053,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2007",3.7449070910811,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2008",3.30268209515329,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2009",3.6751421057192,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2010",4.43244414717531,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2011",3.88235369123554,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2012",3.69856602224694,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2013",3.72383028892392,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2014",3.79525904829924,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2015",4.14716009648338,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2016",3.67615117587773,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2017",3.6530202383952,
"LVA","VAACTY","AGRFORTFISH","PC_VA","A","2018",3.7895539155945,
"LVA","VAACTY","CONSTR","PC_VA","A","1995",4.66831931796658,
"LVA","VAACTY","CONSTR","PC_VA","A","1996",4.5017353004157,
"LVA","VAACTY","CONSTR","PC_VA","A","1997",4.74213314077494,
"LVA","VAACTY","CONSTR","PC_VA","A","1998",6.38240232528608,
"LVA","VAACTY","CONSTR","PC_VA","A","1999",7.02737975679239,
"LVA","VAACTY","CONSTR","PC_VA","A","2000",6.96635816598996,
"LVA","VAACTY","CONSTR","PC_VA","A","2001",6.14310818429801,
"LVA","VAACTY","CONSTR","PC_VA","A","2002",6.26959148262171,
"LVA","VAACTY","CONSTR","PC_VA","A","2003",6.14268551674055,
"LVA","VAACTY","CONSTR","PC_VA","A","2004",6.49750781143887,
"LVA","VAACTY","CONSTR","PC_VA","A","2005",6.73853158247074,
"LVA","VAACTY","CONSTR","PC_VA","A","2006",8.50441772355438,
"LVA","VAACTY","CONSTR","PC_VA","A","2007",10.087212055795,
"LVA","VAACTY","CONSTR","PC_VA","A","2008",10.0959415427647,
"LVA","VAACTY","CONSTR","PC_VA","A","2009",7.75815097094722,
"LVA","VAACTY","CONSTR","PC_VA","A","2010",5.0346398947189,
